                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                    6700                                     2442                  1.0000000000000000E+000                  2.0000000000000000E-002                  2.5491280212065235E+007                  2.6160594699763258E-009                  3.8177745633544787E+003                  1.5106251754152963E+004                  2.8133038168686414E+002                  2.0153051847033954E+000                  0.0000000000000000E+000                  8.2567073670518844E-045                  8.8182727934416563E-012                  3.8454772188588632E-001                  4.2333840168968907E-043                  5.5466853011433204E-001                  5.4216979515779896E-002                  9.3311254012880998E+000                 -1.3642821326995153E-007                  4.8920176996507418E+000                  1.9063892926943684E-004                  3.2198808442425704E+000                  1.5399363696131713E-001                  3.6650427780717490E-002                  4.7791616579254531E-001                  4.5340509474367380E-001                  1.0857859263734171E+000                  1.0404195106657323E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.3298221643608379E+000                  2.7977392485025058E+002                  9.3295609900274847E+000                  2.7950746991797411E+002                  1.5466480973583702E+007                  4.8092154905581737E+002                  6.1769958247404527E+006                  4.8472483056951089E+004                  9.4137007143406663E+003                  7.3259738447696673E+003                  5.3734065509563407E+004                  5.0000000000000000E+001                  1.0000000000000000E+003                  8.0445764421652600E+014                                  "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20200714" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31 
                                     502                  1.1449023910731531E+000                  1.0920282319759693E+000                  5.8076344219427130E+000                 -4.6667923353972700E+000                  9.3276217630495832E+000                  5.9332544500338225E-001                  3.8664640046425952E-001                  2.0028154532358178E-002                  0.0000000000000000E+000                  1.0001172761767051E-099                  5.9332544500338225E-001                  1.0001172761767051E-099                  2.3124783441386737E-005                  3.8662327568081811E-001                  1.9020215952904528E-003                  4.4235440823012099E-003                  7.5064688781283405E-003                  1.4567735605582504E-003                  2.8286310369973846E-003                  4.7567411576218216E-004                  3.2036105948292549E-004                  6.2647701488333877E-005                  4.8480297973542877E-005                  1.1207947251965615E-087                  1.0001172761767051E-099                  1.0001172761767051E-099                  1.0001172761767051E-099                  5.7709668533366489E-005                  9.4584253584230381E-004                  0.0000000000000000E+000 
                                     503                  1.1425233214945054E+000                  1.0795797520666222E+000                  5.8135317871934094E+000                 -4.6534330666935118E+000                  9.3477646871204492E+000                  5.9332544500338225E-001                  3.8664640046425952E-001                  2.0028154532358178E-002                  0.0000000000000000E+000                  1.0001172761767051E-099                  5.9332544500338225E-001                  1.0001172761767051E-099                  2.3124783441386737E-005                  3.8662327568081811E-001                  1.9020215952904528E-003                  4.4235440823012099E-003                  7.5064688781283405E-003                  1.4567735605582504E-003                  2.8286310369973846E-003                  4.7567411576218216E-004                  3.2036105948292549E-004                  6.2647701488333877E-005                  4.8480297973542877E-005                  1.1207947251965615E-087                  1.0001172761767051E-099                  1.0001172761767051E-099                  1.0001172761767051E-099                  5.7709668533366489E-005                  9.4584253584230381E-004                  0.0000000000000000E+000 
                                     504                  1.1407966659964630E+000                  1.0701291177479846E+000                  5.8191631442313811E+000                 -4.6407521110466936E+000                  9.3669452519079037E+000                  5.9332544500338225E-001                  3.8664640046425952E-001                  2.0028154532358178E-002                  0.0000000000000000E+000                  1.0001172761767051E-099                  5.9332544500338225E-001                  1.0001172761767051E-099                  2.3124783441386737E-005                  3.8662327568081811E-001                  1.9020215952904528E-003                  4.4235440823012099E-003                  7.5064688781283405E-003                  1.4567735605582504E-003                  2.8286310369973846E-003                  4.7567411576218216E-004                  3.2036105948292549E-004                  6.2647701488333877E-005                  4.8480297973542877E-005                  1.1207947251965615E-087                  1.0001172761767051E-099                  1.0001172761767051E-099                  1.0001172761767051E-099                  5.7709668533366489E-005                  9.4584253584230381E-004                  0.0000000000000000E+000 
                                     505                  1.1387680516672896E+000                  1.0585332134735044E+000                  5.8266161931310503E+000                 -4.6239870550688922E+000                  9.3923264129373631E+000                  5.9332544500338225E-001                  3.8664640046425952E-001                  2.0028154532358178E-002                  0.0000000000000000E+000                  1.0001172761767051E-099                  5.9332544500338225E-001                  1.0001172761767051E-099                  2.3124783441386737E-005                  3.8662327568081811E-001                  1.9020215952904528E-003                  4.4235440823012099E-003                  7.5064688781283405E-003                  1.4567735605582504E-003                  2.8286310369973846E-003                  4.7567411576218216E-004                  3.2036105948292549E-004                  6.2647701488333877E-005                  4.8480297973542877E-005                  1.1207947251965615E-087                  1.0001172761767051E-099                  1.0001172761767051E-099                  1.0001172761767051E-099                  5.7709668533366489E-005                  9.4584253584230381E-004                  0.0000000000000000E+000 
                                     506                  1.1360870232574589E+000                  1.0423051707183546E+000                  5.8337012622788844E+000                 -4.6077398977576038E+000                  9.4167104936005295E+000                  5.9332544500338225E-001                  3.8664640046425952E-001                  2.0028154532358178E-002                  0.0000000000000000E+000                  1.0001172761767051E-099                  5.9332544500338225E-001                  1.0001172761767051E-099                  2.3124783441386737E-005                  3.8662327568081811E-001                  1.9020215952904528E-003                  4.4235440823012099E-003                  7.5064688781283405E-003                  1.4567735605582504E-003                  2.8286310369973846E-003                  4.7567411576218216E-004                  3.2036105948292549E-004                  6.2647701488333877E-005                  4.8480297973542877E-005                  1.1207947251965615E-087                  1.0001172761767051E-099                  1.0001172761767051E-099                  1.0001172761767051E-099                  5.7709668533366489E-005                  9.4584253584230381E-004                  0.0000000000000000E+000 
                                     507                  1.1346321307074221E+000                  1.0330380580825993E+000                  5.8381125347842531E+000                 -4.5976838789077270E+000                  9.4318501777709329E+000                  5.9332544500338225E-001                  3.8664640046425952E-001                  2.0028154532358178E-002                  0.0000000000000000E+000                  1.0001172761767051E-099                  5.9332544500338225E-001                  1.0001172761767051E-099                  2.3124783441386737E-005                  3.8662327568081811E-001                  1.9020215952904528E-003                  4.4235440823012099E-003                  7.5064688781283405E-003                  1.4567735605582504E-003                  2.8286310369973846E-003                  4.7567411576218216E-004                  3.2036105948292549E-004                  6.2647701488333877E-005                  4.8480297973542877E-005                  1.1207947251965615E-087                  1.0001172761767051E-099                  1.0001172761767051E-099                  1.0001172761767051E-099                  5.7709668533366489E-005                  9.4584253584230381E-004                  0.0000000000000000E+000 
                                     508                  1.1336164510026896E+000                  1.0263581508633137E+000                  5.8417564258777182E+000                 -4.5893999387791240E+000                  9.4443412627466028E+000                  5.9332544500338225E-001                  3.8664640046425952E-001                  2.0028154532358178E-002                  0.0000000000000000E+000                  1.0001172761767051E-099                  5.9332544500338225E-001                  1.0001172761767051E-099                  2.3124783441386737E-005                  3.8662327568081811E-001                  1.9020215952904528E-003                  4.4235440823012099E-003                  7.5064688781283405E-003                  1.4567735605582504E-003                  2.8286310369973846E-003                  4.7567411576218216E-004                  3.2036105948292549E-004                  6.2647701488333877E-005                  4.8480297973542877E-005                  1.1207947251965615E-087                  1.0001172761767051E-099                  1.0001172761767051E-099                  1.0001172761767051E-099                  5.7709668533366489E-005                  9.4584253584230381E-004                  0.0000000000000000E+000 
                                     509                  1.1326517048871036E+000                  1.0198428044786507E+000                  5.8466123497762128E+000                 -4.5784254217574940E+000                  9.4609403644422709E+000                  5.9332544500338225E-001                  3.8664640046425952E-001                  2.0028154532358178E-002                  0.0000000000000000E+000                  1.0001172761767051E-099                  5.9332544500338225E-001                  1.0001172761767051E-099                  2.3124783441386737E-005                  3.8662327568081811E-001                  1.9020215952904528E-003                  4.4235440823012099E-003                  7.5064688781283405E-003                  1.4567735605582504E-003                  2.8286310369973846E-003                  4.7567411576218216E-004                  3.2036105948292549E-004                  6.2647701488333877E-005                  4.8480297973542877E-005                  1.1207947251965615E-087                  1.0001172761767051E-099                  1.0001172761767051E-099                  1.0001172761767051E-099                  5.7709668533366489E-005                  9.4584253584230381E-004                  0.0000000000000000E+000 
                                     510                  1.1310513295528573E+000                  1.0086413257757241E+000                  5.8526707749230606E+000                 -4.5645923168585645E+000                  9.4817674063811967E+000                  5.9332544500338225E-001                  3.8664640046425952E-001                  2.0028154532358178E-002                  0.0000000000000000E+000                  1.0001172761767051E-099                  5.9332544500338225E-001                  1.0001172761767051E-099                  2.3124783441386737E-005                  3.8662327568081811E-001                  1.9020215952904528E-003                  4.4235440823012099E-003                  7.5064688781283405E-003                  1.4567735605582504E-003                  2.8286310369973846E-003                  4.7567411576218216E-004                  3.2036105948292549E-004                  6.2647701488333877E-005                  4.8480297973542877E-005                  1.1207947251965615E-087                  1.0001172761767051E-099                  1.0001172761767051E-099                  1.0001172761767051E-099                  5.7709668533366489E-005                  9.4584253584230381E-004                  0.0000000000000000E+000 
                                     511                  1.1296165046712079E+000                  9.9815647597555468E-001                  5.8577310870039572E+000                 -4.5529802414839580E+000                  9.4992136107838814E+000                  5.9332544500338225E-001                  3.8664640046425952E-001                  2.0028154532358178E-002                  0.0000000000000000E+000                  1.0001172761767051E-099                  5.9332544500338225E-001                  1.0001172761767051E-099                  2.3124783441386737E-005                  3.8662327568081811E-001                  1.9020215952904528E-003                  4.4235440823012099E-003                  7.5064688781283405E-003                  1.4567735605582504E-003                  2.8286310369973846E-003                  4.7567411576218216E-004                  3.2036105948292549E-004                  6.2647701488333877E-005                  4.8480297973542877E-005                  1.1207947251965615E-087                  1.0001172761767051E-099                  1.0001172761767051E-099                  1.0001172761767051E-099                  5.7709668533366489E-005                  9.4584253584230381E-004                  0.0000000000000000E+000 
                                     512                  1.1286358864896422E+000                  9.9073381206361189E-001                  5.8641989114772324E+000                 -4.5383728110876413E+000                  9.5213346929948059E+000                  5.9332544500338225E-001                  3.8664640046425952E-001                  2.0028154532358178E-002                  0.0000000000000000E+000                  1.0001172761767051E-099                  5.9332544500338225E-001                  1.0001172761767051E-099                  2.3124783441386737E-005                  3.8662327568081811E-001                  1.9020215952904528E-003                  4.4235440823012099E-003                  7.5064688781283405E-003                  1.4567735605582504E-003                  2.8286310369973846E-003                  4.7567411576218216E-004                  3.2036105948292549E-004                  6.2647701488333877E-005                  4.8480297973542877E-005                  1.1207947251965615E-087                  1.0001172761767051E-099                  1.0001172761767051E-099                  1.0001172761767051E-099                  5.7709668533366489E-005                  9.4584253584230381E-004                  0.0000000000000000E+000 
                                     513                  1.1266201713385868E+000                  9.7474463185831750E-001                  5.8710636452953580E+000                 -4.5224174115986235E+000                  9.5451742366993866E+000                  5.9332544500338225E-001                  3.8664640046425952E-001                  2.0028154532358178E-002                  0.0000000000000000E+000                  1.0001172761767051E-099                  5.9332544500338225E-001                  1.0001172761767051E-099                  2.3124783441386737E-005                  3.8662327568081811E-001                  1.9020215952904528E-003                  4.4235440823012099E-003                  7.5064688781283405E-003                  1.4567735605582504E-003                  2.8286310369973846E-003                  4.7567411576218216E-004                  3.2036105948292549E-004                  6.2647701488333877E-005                  4.8480297973542877E-005                  1.1207947251965615E-087                  1.0001172761767051E-099                  1.0001172761767051E-099                  1.0001172761767051E-099                  5.7709668533366489E-005                  9.4584253584230381E-004                  0.0000000000000000E+000 
                                     514                  1.1256922159852600E+000                  9.6704132972701007E-001                  5.8776985356589302E+000                 -4.5073734850052833E+000                  9.5679300361695461E+000                  5.9332544500338225E-001                  3.8664640046425952E-001                  2.0028154532358178E-002                  0.0000000000000000E+000                  1.0001172761767051E-099                  5.9332544500338225E-001                  1.0001172761767051E-099                  2.3124783441386737E-005                  3.8662327568081811E-001                  1.9020215952904528E-003                  4.4235440823012099E-003                  7.5064688781283405E-003                  1.4567735605582504E-003                  2.8286310369973846E-003                  4.7567411576218216E-004                  3.2036105948292549E-004                  6.2647701488333877E-005                  4.8480297973542877E-005                  1.1207947251965615E-087                  1.0001172761767051E-099                  1.0001172761767051E-099                  1.0001172761767051E-099                  5.7709668533366489E-005                  9.4584253584230381E-004                  0.0000000000000000E+000 
                                     515                  1.1238562808341943E+000                  9.5107135547530341E-001                  5.8844324829274441E+000                 -4.4916467445843606E+000                  9.5913926161849172E+000                  5.9332544500338225E-001                  3.8664640046425952E-001                  2.0028154532358178E-002                  0.0000000000000000E+000                  1.0001172761767051E-099                  5.9332544500338225E-001                  1.0001172761767051E-099                  2.3124783441386737E-005                  3.8662327568081811E-001                  1.9020215952904528E-003                  4.4235440823012099E-003                  7.5064688781283405E-003                  1.4567735605582504E-003                  2.8286310369973846E-003                  4.7567411576218216E-004                  3.2036105948292549E-004                  6.2647701488333877E-005                  4.8480297973542877E-005                  1.1207947251965615E-087                  1.0001172761767051E-099                  1.0001172761767051E-099                  1.0001172761767051E-099                  5.7709668533366489E-005                  9.4584253584230381E-004                  0.0000000000000000E+000 
                                     516                  1.1230935778041264E+000                  9.4414346256277160E-001                  5.8885140873861239E+000                 -4.4822549896704276E+000                  9.6055095140620956E+000                  5.9332544500338225E-001                  3.8664640046425952E-001                  2.0028154532358178E-002                  0.0000000000000000E+000                  1.0001172761767051E-099                  5.9332544500338225E-001                  1.0001172761767051E-099                  2.3124783441386737E-005                  3.8662327568081811E-001                  1.9020215952904528E-003                  4.4235440823012099E-003                  7.5064688781283405E-003                  1.4567735605582504E-003                  2.8286310369973846E-003                  4.7567411576218216E-004                  3.2036105948292549E-004                  6.2647701488333877E-005                  4.8480297973542877E-005                  1.1207947251965615E-087                  1.0001172761767051E-099                  1.0001172761767051E-099                  1.0001172761767051E-099                  5.7709668533366489E-005                  9.4584253584230381E-004                  0.0000000000000000E+000 
                                     517                  1.1223236109356545E+000                  9.3695735300255756E-001                  5.8936197141853635E+000                 -4.4705502465769218E+000                  9.6231397891802679E+000                  5.9332544500338225E-001                  3.8664640046425952E-001                  2.0028154532358178E-002                  0.0000000000000000E+000                  1.0001172761767051E-099                  5.9332544500338225E-001                  1.0001172761767051E-099                  2.3124783441386737E-005                  3.8662327568081811E-001                  1.9020215952904528E-003                  4.4235440823012099E-003                  7.5064688781283405E-003                  1.4567735605582504E-003                  2.8286310369973846E-003                  4.7567411576218216E-004                  3.2036105948292549E-004                  6.2647701488333877E-005                  4.8480297973542877E-005                  1.1207947251965615E-087                  1.0001172761767051E-099                  1.0001172761767051E-099                  1.0001172761767051E-099                  5.7709668533366489E-005                  9.4584253584230381E-004                  0.0000000000000000E+000 
                                     518                  1.1212340351783092E+000                  9.2643567094282708E-001                  5.8986433713672337E+000                 -4.4588788230160281E+000                  9.6406118696765386E+000                  5.9332544500338225E-001                  3.8664640046425952E-001                  2.0028154532358178E-002                  0.0000000000000000E+000                  1.0001172761767051E-099                  5.9332544500338225E-001                  1.0001172761767051E-099                  2.3124783441386737E-005                  3.8662327568081811E-001                  1.9020215952904528E-003                  4.4235440823012099E-003                  7.5064688781283405E-003                  1.4567735605582504E-003                  2.8286310369973846E-003                  4.7567411576218216E-004                  3.2036105948292549E-004                  6.2647701488333877E-005                  4.8480297973542877E-005                  1.1207947251965615E-087                  1.0001172761767051E-099                  1.0001172761767051E-099                  1.0001172761767051E-099                  5.7709668533366489E-005                  9.4584253584230381E-004                  0.0000000000000000E+000 
                                     519                  1.1205802897239305E+000                  9.1991661051866569E-001                  5.9043932410632500E+000                 -4.4457387294293129E+000                  9.6604467321918914E+000                  5.9332544500338225E-001                  3.8664640046425952E-001                  2.0028154532358178E-002                  0.0000000000000000E+000                  1.0001172761767051E-099                  5.9332544500338225E-001                  1.0001172761767051E-099                  2.3124783441386737E-005                  3.8662327568081811E-001                  1.9020215952904528E-003                  4.4235440823012099E-003                  7.5064688781283405E-003                  1.4567735605582504E-003                  2.8286310369973846E-003                  4.7567411576218216E-004                  3.2036105948292549E-004                  6.2647701488333877E-005                  4.8480297973542877E-005                  1.1207947251965615E-087                  1.0001172761767051E-099                  1.0001172761767051E-099                  1.0001172761767051E-099                  5.7709668533366489E-005                  9.4584253584230381E-004                  0.0000000000000000E+000 
                                     520                  1.1192873264918826E+000                  9.0652055842875656E-001                  5.9107161983865808E+000                 -4.4309569661993971E+000                  9.6825213523005527E+000                  5.9332544500338225E-001                  3.8664640046425952E-001                  2.0028154532358178E-002                  0.0000000000000000E+000                  1.0001172761767051E-099                  5.9332544500338225E-001                  1.0001172761767051E-099                  2.3124783441386737E-005                  3.8662327568081811E-001                  1.9020215952904528E-003                  4.4235440823012099E-003                  7.5064688781283405E-003                  1.4567735605582504E-003                  2.8286310369973846E-003                  4.7567411576218216E-004                  3.2036105948292549E-004                  6.2647701488333877E-005                  4.8480297973542877E-005                  1.1207947251965615E-087                  1.0001172761767051E-099                  1.0001172761767051E-099                  1.0001172761767051E-099                  5.7709668533366489E-005                  9.4584253584230381E-004                  0.0000000000000000E+000 
                                     521                  1.1185682064920308E+000                  8.9877182843512848E-001                  5.9176372939743462E+000                 -4.4151217036040125E+000                  9.7064265856046603E+000                  5.9332544500338225E-001                  3.8664640046425952E-001                  2.0028154532358178E-002                  0.0000000000000000E+000                  1.0001172761767051E-099                  5.9332544500338225E-001                  1.0001172761767051E-099                  2.3124783441386737E-005                  3.8662327568081811E-001                  1.9020215952904528E-003                  4.4235440823012099E-003                  7.5064688781283405E-003                  1.4567735605582504E-003                  2.8286310369973846E-003                  4.7567411576218216E-004                  3.2036105948292549E-004                  6.2647701488333877E-005                  4.8480297973542877E-005                  1.1207947251965615E-087                  1.0001172761767051E-099                  1.0001172761767051E-099                  1.0001172761767051E-099                  5.7709668533366489E-005                  9.4584253584230381E-004                  0.0000000000000000E+000 
                                     522                  1.1171467641186263E+000                  8.8274621037908518E-001                  5.9253677775852172E+000                 -4.3969397097001597E+000                  9.7335161028259201E+000                  5.9332544500338225E-001                  3.8664640046425952E-001                  2.0028154532358178E-002                  0.0000000000000000E+000                  1.0001172761767051E-099                  5.9332544500338225E-001                  1.0001172761767051E-099                  2.3124783441386737E-005                  3.8662327568081811E-001                  1.9020215952904528E-003                  4.4235440823012099E-003                  7.5064688781283405E-003                  1.4567735605582504E-003                  2.8286310369973846E-003                  4.7567411576218216E-004                  3.2036105948292549E-004                  6.2647701488333877E-005                  4.8480297973542877E-005                  1.1207947251965615E-087                  1.0001172761767051E-099                  1.0001172761767051E-099                  1.0001172761767051E-099                  5.7709668533366489E-005                  9.4584253584230381E-004                  0.0000000000000000E+000 
                                     523                  1.1163459259369499E+000                  8.7328778455970790E-001                  5.9297129120990659E+000                 -4.3867498850893432E+000                  9.7487236907045478E+000                  5.9332544500338225E-001                  3.8664640046425952E-001                  2.0028154532358178E-002                  0.0000000000000000E+000                  1.0001172761767051E-099                  5.9332544500338225E-001                  1.0001172761767051E-099                  2.3124783441386737E-005                  3.8662327568081811E-001                  1.9020215952904528E-003                  4.4235440823012099E-003                  7.5064688781283405E-003                  1.4567735605582504E-003                  2.8286310369973846E-003                  4.7567411576218216E-004                  3.2036105948292549E-004                  6.2647701488333877E-005                  4.8480297973542877E-005                  1.1207947251965615E-087                  1.0001172761767051E-099                  1.0001172761767051E-099                  1.0001172761767051E-099                  5.7709668533366489E-005                  9.4584253584230381E-004                  0.0000000000000000E+000 
                                     524                  1.1159455068461224E+000                  8.6843350256562979E-001                  5.9340511173890711E+000                 -4.3767314190465001E+000                  9.7637920579225810E+000                  5.9332544500338225E-001                  3.8664640046425952E-001                  2.0028154532358178E-002                  0.0000000000000000E+000                  1.0001172761767051E-099                  5.9332544500338225E-001                  1.0001172761767051E-099                  2.3124783441386737E-005                  3.8662327568081811E-001                  1.9020215952904528E-003                  4.4235440823012099E-003                  7.5064688781283405E-003                  1.4567735605582504E-003                  2.8286310369973846E-003                  4.7567411576218216E-004                  3.2036105948292549E-004                  6.2647701488333877E-005                  4.8480297973542877E-005                  1.1207947251965615E-087                  1.0001172761767051E-099                  1.0001172761767051E-099                  1.0001172761767051E-099                  5.7709668533366489E-005                  9.4584253584230381E-004                  0.0000000000000000E+000 
                                     525                  1.1151669141695606E+000                  8.5873579223736185E-001                  5.9391974990015912E+000                 -4.3646776673465340E+000                  9.7818016091796736E+000                  5.9332544500338225E-001                  3.8664640046425952E-001                  2.0028154532358178E-002                  0.0000000000000000E+000                  1.0001172761767051E-099                  5.9332544500338225E-001                  1.0001172761767051E-099                  2.3124783441386737E-005                  3.8662327568081811E-001                  1.9020215952904528E-003                  4.4235440823012099E-003                  7.5064688781283405E-003                  1.4567735605582504E-003                  2.8286310369973846E-003                  4.7567411576218216E-004                  3.2036105948292549E-004                  6.2647701488333877E-005                  4.8480297973542877E-005                  1.1207947251965615E-087                  1.0001172761767051E-099                  1.0001172761767051E-099                  1.0001172761767051E-099                  5.7709668533366489E-005                  9.4584253584230381E-004                  0.0000000000000000E+000 
                                     526                  1.1146057826545510E+000                  8.5152864421258279E-001                  5.9453117468833625E+000                 -4.3505462904136545E+000                  9.8030618991062042E+000                  5.9332544500338225E-001                  3.8664640046425952E-001                  2.0028154532358178E-002                  0.0000000000000000E+000                  1.0001172761767051E-099                  5.9332544500338225E-001                  1.0001172761767051E-099                  2.3124783441386737E-005                  3.8662327568081811E-001                  1.9020215952904528E-003                  4.4235440823012099E-003                  7.5064688781283405E-003                  1.4567735605582504E-003                  2.8286310369973846E-003                  4.7567411576218216E-004                  3.2036105948292549E-004                  6.2647701488333877E-005                  4.8480297973542877E-005                  1.1207947251965615E-087                  1.0001172761767051E-099                  1.0001172761767051E-099                  1.0001172761767051E-099                  5.7709668533366489E-005                  9.4584253584230381E-004                  0.0000000000000000E+000 
                                     527                  1.1136176736396015E+000                  8.3835079048844452E-001                  5.9512359106037227E+000                 -4.3365093750247645E+000                  9.8239306579680274E+000                  5.9332544500338225E-001                  3.8664640046425952E-001                  2.0028154532358178E-002                  0.0000000000000000E+000                  1.0001172761767051E-099                  5.9332544500338225E-001                  1.0001172761767051E-099                  2.3124783441386737E-005                  3.8662327568081811E-001                  1.9020215952904528E-003                  4.4235440823012099E-003                  7.5064688781283405E-003                  1.4567735605582504E-003                  2.8286310369973846E-003                  4.7567411576218216E-004                  3.2036105948292549E-004                  6.2647701488333877E-005                  4.8480297973542877E-005                  1.1207947251965615E-087                  1.0001172761767051E-099                  1.0001172761767051E-099                  1.0001172761767051E-099                  5.7709668533366489E-005                  9.4584253584230381E-004                  0.0000000000000000E+000 
                                     528                  1.1131906961396616E+000                  8.3246059168292252E-001                  5.9575919533081869E+000                 -4.3218665918526016E+000                  9.8460112849546118E+000                  5.9332544500338225E-001                  3.8664640046425952E-001                  2.0028154532358178E-002                  0.0000000000000000E+000                  1.0001172761767051E-099                  5.9332544500338225E-001                  1.0001172761767051E-099                  2.3124783441386737E-005                  3.8662327568081811E-001                  1.9020215952904528E-003                  4.4235440823012099E-003                  7.5064688781283405E-003                  1.4567735605582504E-003                  2.8286310369973846E-003                  4.7567411576218216E-004                  3.2036105948292549E-004                  6.2647701488333877E-005                  4.8480297973542877E-005                  1.1207947251965615E-087                  1.0001172761767051E-099                  1.0001172761767051E-099                  1.0001172761767051E-099                  5.7709668533366489E-005                  9.4584253584230381E-004                  0.0000000000000000E+000 
                                     529                  1.1121269978065609E+000                  8.1720428478675822E-001                  5.9657883208114777E+000                 -4.3024704192174665E+000                  9.8748828495192793E+000                  5.9332544500338225E-001                  3.8664640046425952E-001                  2.0028154532358178E-002                  0.0000000000000000E+000                  1.0001172761767051E-099                  5.9332544500338225E-001                  1.0001172761767051E-099                  2.3124783441386737E-005                  3.8662327568081811E-001                  1.9020215952904528E-003                  4.4235440823012099E-003                  7.5064688781283405E-003                  1.4567735605582504E-003                  2.8286310369973846E-003                  4.7567411576218216E-004                  3.2036105948292549E-004                  6.2647701488333877E-005                  4.8480297973542877E-005                  1.1207947251965615E-087                  1.0001172761767051E-099                  1.0001172761767051E-099                  1.0001172761767051E-099                  5.7709668533366489E-005                  9.4584253584230381E-004                  0.0000000000000000E+000 
                                     530                  1.1113928961400721E+000                  8.0617584602389369E-001                  5.9715710214853779E+000                 -4.2887912070898588E+000                  9.8952541980718358E+000                  5.9332544500338225E-001                  3.8664640046425952E-001                  2.0028154532358178E-002                  0.0000000000000000E+000                  1.0001172761767051E-099                  5.9332544500338225E-001                  1.0001172761767051E-099                  2.3124783441386737E-005                  3.8662327568081811E-001                  1.9020215952904528E-003                  4.4235440823012099E-003                  7.5064688781283405E-003                  1.4567735605582504E-003                  2.8286310369973846E-003                  4.7567411576218216E-004                  3.2036105948292549E-004                  6.2647701488333877E-005                  4.8480297973542877E-005                  1.1207947251965615E-087                  1.0001172761767051E-099                  1.0001172761767051E-099                  1.0001172761767051E-099                  5.7709668533366489E-005                  9.4584253584230381E-004                  0.0000000000000000E+000 
                                     531                  1.1109134828068645E+000                  7.9873627379216339E-001                  5.9766737105596652E+000                 -4.2768215677466186E+000                  9.9131586743335962E+000                  5.9332544500338225E-001                  3.8664640046425952E-001                  2.0028154532358178E-002                  0.0000000000000000E+000                  1.0001172761767051E-099                  5.9332544500338225E-001                  1.0001172761767051E-099                  2.3124783441386737E-005                  3.8662327568081811E-001                  1.9020215952904528E-003                  4.4235440823012099E-003                  7.5064688781283405E-003                  1.4567735605582504E-003                  2.8286310369973846E-003                  4.7567411576218216E-004                  3.2036105948292549E-004                  6.2647701488333877E-005                  4.8480297973542877E-005                  1.1207947251965615E-087                  1.0001172761767051E-099                  1.0001172761767051E-099                  1.0001172761767051E-099                  5.7709668533366489E-005                  9.4584253584230381E-004                  0.0000000000000000E+000 
                                     532                  1.1103516703069536E+000                  7.8976073534993296E-001                  5.9823838326610446E+000                 -4.2633785835006970E+000                  9.9332367167332212E+000                  5.9332544500338225E-001                  3.8664640046425952E-001                  2.0028154532358178E-002                  0.0000000000000000E+000                  1.0001172761767051E-099                  5.9332544500338225E-001                  1.0001172761767051E-099                  2.3124783441386737E-005                  3.8662327568081811E-001                  1.9020215952904528E-003                  4.4235440823012099E-003                  7.5064688781283405E-003                  1.4567735605582504E-003                  2.8286310369973846E-003                  4.7567411576218216E-004                  3.2036105948292549E-004                  6.2647701488333877E-005                  4.8480297973542877E-005                  1.1207947251965615E-087                  1.0001172761767051E-099                  1.0001172761767051E-099                  1.0001172761767051E-099                  5.7709668533366489E-005                  9.4584253584230381E-004                  0.0000000000000000E+000 
